time,ra,dec,scan_ix
2020-01-05 23:55:55.001071,44.815195920495945,12.480019186406754,65
2020-01-05 23:55:55.501084,44.82381225490966,12.48008925389088,65
2020-01-05 23:55:56.001095,44.83242986996548,12.48016345696414,65
2020-01-05 23:55:56.501107,44.84099526069019,12.480168629195934,65
2020-01-05 23:55:57.001119,44.849561101983774,12.480178244079868,65
2020-01-05 23:55:57.501131,44.858122336447636,12.480269729155289,65
2020-01-05 23:55:58.001143,44.86668481272512,12.480365292501236,65
2020-01-05 23:55:58.501155,44.875261091060466,12.480321500696617,65
2020-01-05 23:55:59.001166,44.883838657940075,12.480281045020437,65
2020-01-05 23:55:59.501179,44.89240621385704,12.480318684404828,65
2020-01-05 23:56:00.001190,44.900975028394335,12.480360351583998,65
2020-01-05 23:56:00.501202,44.90951104220232,12.48035631571049,65
2020-01-05 23:56:01.001214,44.9180492028157,12.480355928329747,65
2020-01-05 23:56:01.501226,44.92666155202388,12.480378945113243,65
2020-01-05 23:56:02.001238,44.93527517492538,12.480406024091128,65
2020-01-05 23:56:02.501250,44.94381670679071,12.480417740952571,65
2020-01-05 23:56:03.001262,44.95235949097106,12.480433049465873,65
2020-01-05 23:56:03.501274,44.96095621322051,12.480446387014904,65
2020-01-05 23:56:04.001286,44.969554199730005,12.480463748231287,65
2020-01-05 23:56:04.501297,44.978100606828505,12.480491055965704,65
2020-01-05 23:56:05.001309,44.98664882416217,12.480522651021653,65
2020-01-05 23:56:05.501322,44.99526615753359,12.48057143763198,65
2020-01-05 23:56:06.001333,45.00388474716922,12.480624282897887,65
2020-01-05 23:56:06.501345,45.01243098783265,12.480661152587608,65
2020-01-05 23:56:07.001357,45.020979567631414,12.480700026634526,65
2020-01-05 23:56:07.501369,45.02964004769551,12.480652470142186,65
2020-01-05 23:56:08.001381,45.03830182020642,12.480608951782685,65
2020-01-05 23:56:08.501393,45.04679728032373,12.480671709770599,65
2020-01-05 23:56:09.001404,45.05529400029718,12.480739625080918,65
2020-01-05 23:56:09.501417,45.06391120773497,12.480807349991554,65
2020-01-05 23:56:10.001429,45.07252965362846,12.480879120063612,65
2020-01-05 23:56:10.501440,45.08108407569751,12.480863673229551,65
2020-01-05 23:56:11.001452,45.08963954629569,12.480851943568508,65
2020-01-05 23:56:11.501464,45.0982306382574,12.48089698280221,65
2020-01-05 23:56:12.001476,45.10682295924308,12.480946006429084,65
2020-01-05 23:56:12.501488,45.11538740324221,12.480952474408738,65
2020-01-05 23:56:13.001500,45.12395317353055,12.480963022088446,65
2020-01-05 23:56:13.501512,45.13254398899512,12.481017358804326,65
2020-01-05 23:56:14.001524,45.14113603589393,12.481075672790919,65
2020-01-05 23:56:14.501536,45.14968952797893,12.48107771585466,65
2020-01-05 23:56:15.001548,45.15824506005954,12.481083217927882,65
2020-01-05 23:56:15.501560,45.16687046651972,12.481110216704145,65
2020-01-05 23:56:16.001571,45.17549711844977,12.481141205096783,65
2020-01-05 23:56:16.501583,45.184004579335124,12.481175737925582,65
2020-01-05 23:56:17.001596,45.19251353202288,12.481213498762244,65
2020-01-05 23:56:17.501607,45.20111806624967,12.481223079783804,65
2020-01-05 23:56:18.001619,45.20972383640859,12.481236601833562,65
2020-01-05 23:56:18.501631,45.21829256806774,12.48127594311094,65
2020-01-05 23:56:19.001643,45.22686267665233,12.481318926202826,65
2020-01-05 23:56:19.501655,45.23546677688256,12.481337809654852,65
2020-01-05 23:56:20.001667,45.24407210513711,12.481360626165419,65
2020-01-05 23:56:20.501678,45.2525822274074,12.481334442880778,65
2020-01-05 23:56:21.001691,45.26109537416867,12.48131234298376,65
2020-01-05 23:56:21.501703,45.26976554475073,12.481343628743257,65
2020-01-05 23:56:22.001714,45.278436957405816,12.48137892297289,65
2020-01-05 23:56:22.501726,45.286957746542086,12.481375021782657,65
2020-01-05 23:56:23.001738,45.295479934146606,12.481375665804494,65
2020-01-05 23:56:23.501750,45.304109664541386,12.481445876605596,65
2020-01-05 23:56:24.001762,45.3127406062461,12.481520058567051,65
2020-01-05 23:56:24.501774,45.321224786181766,12.481561899551231,65
2020-01-05 23:56:25.001786,45.32971057869201,12.481605408497016,65
2020-01-05 23:56:25.501798,45.338312727067965,12.481567742505845,65
2020-01-05 23:56:26.001810,45.34691609779465,12.481533933974989,65
2020-01-05 23:56:26.501821,45.35550274779099,12.48154972630117,65
2020-01-05 23:56:27.001834,45.36409114123386,12.481570974564239,65
2020-01-05 23:56:27.501845,45.372735203464224,12.481633396393994,65
2020-01-05 23:56:28.001857,45.38138032161178,12.481699917988385,65
2020-01-05 23:56:28.501869,45.38987850612983,12.481740493663315,65
2020-01-05 23:56:29.001881,45.39837872437642,12.481783659760804,65
2020-01-05 23:56:29.501893,45.40700610604682,12.481797278897158,65
2020-01-05 23:56:30.001905,45.41563469504638,12.481814792534582,65
2020-01-05 23:56:30.501916,45.42415815955489,12.481850682748659,65
2020-01-05 23:56:31.001929,45.43268273459314,12.481890686013417,65
2020-01-05 23:56:31.501941,45.441269390033895,12.48194256482362,65
2020-01-05 23:56:32.001952,45.449857223157494,12.481998301322037,65
2020-01-05 23:56:32.501964,45.458456584027346,12.481975407651795,65
2020-01-05 23:56:33.001976,45.46705735174678,12.481955749644774,65
2020-01-05 23:56:33.501988,45.47566304432438,12.481960139088189,65
2020-01-05 23:56:34.002000,45.48426992768301,12.481968364419078,65
2020-01-05 23:56:34.502012,45.492756059861975,12.482057370557037,65
2020-01-05 23:56:35.002024,45.50124480967101,12.48214851221684,65
2020-01-05 23:56:35.502036,45.50988022575198,12.482117620763029,65
2020-01-05 23:56:36.002048,45.51851684485804,12.482090568340023,65
2020-01-05 23:56:36.502059,45.527058518388706,12.482092704384595,65
2020-01-05 23:56:37.002072,45.53560107742188,12.482100212011499,65
2020-01-05 23:56:37.502083,45.54418634549771,12.482177912130506,65
2020-01-05 23:56:38.002095,45.552772767302464,12.482259446672206,65
2020-01-05 23:56:38.502107,45.561370307471826,12.482261145546351,65
2020-01-05 23:56:39.002119,45.569968327024284,12.482266538496633,65
2020-01-05 23:56:39.502131,45.57852693697436,12.482318748977814,65
2020-01-05 23:57:00.000000,45.58839774214378,12.475106160688565,66
2020-01-05 23:57:00.500012,45.588441869187136,12.475141033140252,66
2020-01-05 23:57:07.000000,45.58884140261849,12.47538374707525,67
2020-01-05 23:57:07.500012,45.588873672071585,12.475405616523345,67
2020-01-05 23:57:14.000000,45.58927372537397,12.47585406671273,68
2020-01-05 23:57:14.500012,45.587896666095354,12.476381219394552,68
2020-01-05 23:57:15.000024,45.58645085526206,12.47692603101928,68
2020-01-05 23:57:15.500035,45.58202900301444,12.478043612417322,68
2020-01-05 23:57:16.000048,45.57760847702601,12.47916427417308,68
2020-01-05 23:57:16.500060,45.566658009306074,12.481000916186968,68
2020-01-05 23:57:17.000071,45.55552667279666,12.48280623631329,68
2020-01-05 23:57:17.500083,45.53923306486156,12.481127529385281,68
2020-01-05 23:57:18.000095,45.52294770621033,12.479482681480253,68
2020-01-05 23:57:18.500107,45.5130956794369,12.478090015646998,68
2020-01-05 23:57:19.000119,45.503371583994785,12.476735922425828,68
2020-01-05 23:57:19.500131,45.4951384759405,12.476685048448884,68
2020-01-05 23:57:20.000143,45.48690842891408,12.476644038424025,68
2020-01-05 23:57:20.500155,45.47855653452065,12.47654389430971,68
2020-01-05 23:57:21.000167,45.47020364127813,12.476453767442111,68
2020-01-05 23:57:21.500178,45.46171255810471,12.476430486477714,68
2020-01-05 23:57:22.000191,45.45322473048106,12.476417592389145,68
2020-01-05 23:57:22.500202,45.444862874580245,12.476414637546604,68
2020-01-05 23:57:23.000214,45.43650234350501,12.476422156331555,68
2020-01-05 23:57:23.500227,45.42791327310859,12.476460688308466,68
2020-01-05 23:57:24.000238,45.419327592456476,12.47650979073225,68
2020-01-05 23:57:24.500250,45.41082783390708,12.476522496139298,68
2020-01-05 23:57:25.000262,45.40233218533399,12.476544196672203,68
2020-01-05 23:57:25.500274,45.3938108285397,12.476531510545865,68
2020-01-05 23:57:26.000286,45.38529282380932,12.476529371375571,68
2020-01-05 23:57:26.500298,45.376817746045745,12.476596277716034,68
2020-01-05 23:57:27.000309,45.36834505170203,12.476672351710206,68
2020-01-05 23:57:27.500322,45.35977997031956,12.476630240092865,68
2020-01-05 23:57:28.000333,45.35121828278022,12.476598850065939,68
2020-01-05 23:57:28.500345,45.34279470463576,12.476592395233991,68
2020-01-05 23:57:29.000357,45.3343742039053,12.476597586717848,68
2020-01-05 23:57:29.500369,45.32581931114437,12.476674153948274,68
2020-01-05 23:57:30.000381,45.317267882978584,12.476761353952856,68
2020-01-05 23:57:30.500393,45.30876456227405,12.476763069033023,68
2020-01-05 23:57:31.000405,45.30026295408375,12.476773564900489,68
2020-01-05 23:57:31.500417,45.29162368868932,12.47677043351583,68
2020-01-05 23:57:32.000429,45.282987936314896,12.4767782475169,68
2020-01-05 23:57:32.500440,45.27461808054284,12.47672808071124,68
2020-01-05 23:57:33.000452,45.26625341153925,12.476688776344956,68
2020-01-05 23:57:33.500465,45.25776901655818,12.47674517680499,68
2020-01-05 23:57:34.000476,45.249288086164924,12.4768122041254,68
2020-01-05 23:57:34.500488,45.240770329166,12.476847008954381,68
2020-01-05 23:57:35.000500,45.232254750291034,12.476890958719514,68
2020-01-05 23:57:35.500512,45.22369819178897,12.476895930997154,68
2020-01-05 23:57:36.000524,45.21514515020796,12.476911787697272,68
2020-01-05 23:57:36.500536,45.20665631414171,12.476939078617896,68
2020-01-05 23:57:37.000547,45.19817166330414,12.476976818523152,68
2020-01-05 23:57:37.500560,45.18967893052504,12.477007286110425,68
2020-01-05 23:57:38.000572,45.18118971128915,12.477048538863329,68
2020-01-05 23:57:38.500583,45.17271332157921,12.477036156659619,68
2020-01-05 23:57:39.000595,45.164239386842254,12.47703484674104,68
2020-01-05 23:57:39.500607,45.155700857509906,12.477114441755294,68
2020-01-05 23:57:40.000619,45.147165922170345,12.477204922128262,68
2020-01-05 23:57:40.500631,45.13873753895304,12.477198014868636,68
2020-01-05 23:57:41.000643,45.130311725739666,12.477200051111714,68
2020-01-05 23:57:41.500655,45.1217489585583,12.477198515059925,68
2020-01-05 23:57:42.000667,45.113189792912976,12.477208056918702,68
2020-01-05 23:57:42.500679,45.104754264825424,12.477217696867392,68
2020-01-05 23:57:43.000690,45.09632166667302,12.477237881887058,68
2020-01-05 23:57:43.500703,45.08775780171451,12.477261778424031,68
2020-01-05 23:57:44.000714,45.079197579320144,12.477296787566319,68
2020-01-05 23:57:44.500726,45.0707656235492,12.47733717048127,68
2020-01-05 23:57:45.000738,45.06233735577148,12.47738767747676,68
2020-01-05 23:57:45.500750,45.05381671512739,12.47741224690926,68
2020-01-05 23:57:46.000762,45.04529971610115,12.477447896861799,68
2020-01-05 23:57:46.500774,45.036850942922975,12.47749384561206,68
2020-01-05 23:57:47.000786,45.02840347912347,12.477549577529558,68
2020-01-05 23:57:47.500798,45.01977576874463,12.477551211043593,68
2020-01-05 23:57:48.000810,45.01115179183508,12.477564233471208,68
2020-01-05 23:57:48.500821,45.00266374969393,12.47759098733406,68
2020-01-05 23:57:49.000833,44.99418017591624,12.477627642678465,68
2020-01-05 23:57:49.500846,44.98564016620165,12.477605784523488,68
2020-01-05 23:57:50.000857,44.977103845389465,12.477595213361408,68
2020-01-05 23:57:50.500869,44.96868671999081,12.477652618078505,68
2020-01-05 23:57:51.000881,44.960272564122306,12.477720483109266,68
2020-01-05 23:57:51.500893,44.951731604684475,12.477725363493919,68
2020-01-05 23:57:52.000905,44.94319437742142,12.47774156467084,68
2020-01-05 23:57:52.500917,44.934673445536255,12.477782477893976,68
2020-01-05 23:57:53.000928,44.92615629844634,12.477834718586776,68
2020-01-05 23:57:53.500941,44.9176359187002,12.477890797667824,68
2020-01-05 23:57:54.000952,44.90911931079078,12.477958161527447,68
2020-01-05 23:57:54.500964,44.90075497420635,12.477897183829942,68
2020-01-05 23:57:55.000976,44.89239134722162,12.477846504326923,68
2020-01-05 23:57:55.500988,44.88375410809885,12.477871699925654,68
2020-01-05 23:57:56.001000,44.87512073907955,12.477908521609036,68
2020-01-05 23:57:56.501012,44.866631089822654,12.477963748730614,68
2020-01-05 23:57:57.001024,44.85814696917379,12.478028890460827,68
2020-01-05 23:57:57.501036,44.84965642608829,12.478022400440235,68
2020-01-05 23:57:58.001048,44.84116965980083,12.478027313885745,68
2020-01-05 23:57:58.501059,44.83272536115906,12.478082824708016,68
2020-01-05 23:57:59.001071,44.82428421742596,12.478148910720181,68
2020-01-05 23:57:59.501084,44.8157829445204,12.478158359945505,68
2020-01-05 23:58:00.001095,44.80728549400786,12.478179279091572,68
2020-01-05 23:58:00.501107,44.79874224785491,12.47820923682956,68
2020-01-05 23:58:01.001119,44.790202174377505,12.478250742619489,68
2020-01-05 23:58:01.501131,44.78164721143405,12.478242035160287,68
2020-01-05 23:58:02.001143,44.77309489494019,12.478241057597796,68
2020-01-05 23:58:02.501155,44.7647045345048,12.478262092616644,68
2020-01-05 23:58:03.001166,44.75631641921605,12.478294585272687,68
2020-01-05 23:58:03.501179,44.74773030212093,12.478340221581725,68
2020-01-05 23:58:04.001191,44.739148149542196,12.478397597114327,68
2020-01-05 23:58:04.501202,44.730694557063565,12.47843911692436,68
2020-01-05 23:58:05.001214,44.72224648026168,12.478491766907535,68
2020-01-05 23:58:05.501226,44.713702391326365,12.478483026983259,68
2020-01-05 23:58:06.001238,44.70515975511978,12.478483071526773,68
2020-01-05 23:58:06.501250,44.696677383162594,12.478528437790725,68
2020-01-05 23:58:07.001262,44.688198054994366,12.478584726973502,68
2020-01-05 23:58:07.501274,44.67967774626565,12.478615016407714,68
2020-01-05 23:58:08.001286,44.671161401355604,12.478657040830496,68
2020-01-05 23:58:08.501298,44.662668420710425,12.478642356016744,68
2020-01-05 23:58:09.001309,44.6541796193148,12.478638513204926,68
2020-01-05 23:58:09.501322,44.6456210452133,12.478660904338813,68
2020-01-05 23:58:10.001333,44.63706177064129,12.478696107292874,68
2020-01-05 23:58:10.501345,44.628640212501075,12.478719259864105,68
2020-01-05 23:58:11.001357,44.62022425583443,12.478753741302288,68
2020-01-05 23:58:11.501369,44.61166691944629,12.478783185734795,68
2020-01-05 23:58:12.001381,44.60310672387151,12.478822554375313,68
2020-01-05 23:58:12.501393,44.594690701664945,12.478826974161676,68
2020-01-05 23:58:13.001405,44.58627945445469,12.478842870417784,68
2020-01-05 23:58:13.501417,44.57775039556262,12.47887997456178,68
2020-01-05 23:58:14.001429,44.569219787623894,12.478928734188075,68
2020-01-05 23:58:14.501440,44.56074428195107,12.478949911359814,68
2020-01-05 23:58:15.001452,44.552273476910855,12.478982425670901,68
2020-01-05 23:58:15.501465,44.54374483943768,12.478977126983464,68
2020-01-05 23:58:16.001476,44.53521625200705,12.478980753853836,68
2020-01-05 23:58:16.501488,44.52669719894014,12.479063602362233,68
2020-01-05 23:58:17.001500,44.51818189823542,12.47915753774608,68
2020-01-05 23:58:17.501512,44.50964679481664,12.479172495757114,68
2020-01-05 23:58:18.001524,44.50111581415823,12.47919954386138,68
2020-01-05 23:58:18.501536,44.49264529970444,12.47921046896209,68
2020-01-05 23:58:19.001547,44.48417955638864,12.479233016391856,68
2020-01-05 23:58:19.501560,44.475725387034345,12.47922058092904,68
2020-01-05 23:58:20.001571,44.46727574509331,12.479217175193861,68
2020-01-05 23:58:20.501583,44.458793117843626,12.479248017520257,68
2020-01-05 23:58:21.001595,44.45031251204941,12.479289632600077,68
2020-01-05 23:58:21.501607,44.44175012093981,12.479262570016155,68
2020-01-05 23:58:22.001619,44.4331919097661,12.479247824672262,68
2020-01-05 23:58:22.501631,44.424666942967896,12.479331514811559,68
2020-01-05 23:58:23.001643,44.41614654222556,12.479428445155914,68
2020-01-05 23:58:23.501655,44.40767122901166,12.479386637536928,68
2020-01-05 23:58:24.001667,44.399202607009215,12.479347548773465,68
2020-01-05 23:58:24.501678,44.39075953784233,12.479406326749496,68
2020-01-05 23:58:25.001690,44.38231844660889,12.47947723592443,68
2020-01-05 23:58:25.501703,44.373753639589296,12.479509798716906,68
2020-01-05 23:58:26.001714,44.36519311647259,12.479554752490865,68
2020-01-05 23:58:26.501726,44.35672627288286,12.479544001517919,68
2020-01-05 23:58:27.001738,44.348263008023004,12.479544595331033,68
2020-01-05 23:58:27.501750,44.33971663260335,12.47955518099563,68
2020-01-05 23:58:28.001762,44.331174542698804,12.479578198426939,68
2020-01-05 23:58:28.501774,44.3227033530541,12.479596676876533,68
2020-01-05 23:58:29.001785,44.314237192704745,12.47962723571377,68
2020-01-05 23:58:29.501798,44.30567496239512,12.479716367294875,68
2020-01-05 23:58:30.001810,44.29711082188133,12.479820863594615,68
2020-01-05 23:58:30.501821,44.28864651733899,12.479738840009254,68
2020-01-05 23:58:31.001833,44.28018758166259,12.479666814563727,68
2020-01-05 23:58:31.501845,44.27173492156522,12.479752537034447,68
2020-01-05 23:58:32.001857,44.26328659494578,12.479859615497585,68
2020-01-05 23:58:32.501869,44.25475280861055,12.479876886994123,68
2020-01-05 23:58:33.001881,44.24622231547568,12.479905479605257,68
2020-01-05 23:58:33.501893,44.237717105539744,12.479905375699962,68
2020-01-05 23:58:34.001905,44.22921739305242,12.479915271175662,68
2020-01-05 23:58:34.501917,44.22070137307894,12.479911455591813,68
2020-01-05 23:58:35.001928,44.212189478397725,12.479919910871809,68
2020-01-05 23:58:35.501941,44.20367157384205,12.479934728241215,68
2020-01-05 23:58:36.001952,44.195157293467624,12.479961815837457,68
2020-01-05 23:58:36.501964,44.18672980257581,12.48001128566068,68
2020-01-05 23:58:37.001976,44.17830765489615,12.480073259938841,68
2020-01-05 23:58:37.501988,44.169730061418946,12.480125139524777,68
2020-01-05 23:58:38.002000,44.16114693882873,12.480188453444859,68
2020-01-05 23:58:38.502012,44.15271077908298,12.480190990959157,68
2020-01-05 23:58:39.002024,44.14428066485792,12.480205190611914,68
2020-01-05 23:58:39.502036,44.1356729945676,12.48025383446458,68
2020-01-05 23:58:40.002048,44.12705853968156,12.480316867010933,68
2020-01-05 23:58:40.502059,44.11854822707484,12.480275817169682,68
2020-01-05 23:58:41.002071,44.11004350188394,12.480246201332688,68
2020-01-05 23:58:41.502084,44.10155550069392,12.480310008307857,68
2020-01-05 23:58:42.002095,44.09307265350766,12.480391521478461,68
2020-01-05 23:58:42.502107,44.0846114045088,12.480432050496066,68
2020-01-05 23:58:43.002119,44.07615484088127,12.480484626304891,68
2020-01-05 23:58:43.502131,44.067636163563165,12.480480968582158,68
2020-01-05 23:59:03.000000,44.06046346635526,12.472836363851075,69
2020-01-05 23:59:03.500012,44.060538111064595,12.47287268165603,69
2020-01-05 23:59:10.000000,44.06129518272898,12.47345976213725,70
2020-01-05 23:59:10.500012,44.06135472346589,12.4734643438432,70
2020-01-05 23:59:17.000000,44.061949992749376,12.473784353242396,71
2020-01-05 23:59:17.500012,44.0657985197462,12.470519457381373,71
2020-01-05 23:59:18.000024,44.06989754785106,12.467039229882829,71
2020-01-05 23:59:18.500036,44.07582883586085,12.463011040164806,71
2020-01-05 23:59:19.000048,44.08181216756614,12.45901471811829,71
2020-01-05 23:59:19.500059,44.08924903198482,12.45759077726752,71
2020-01-05 23:59:20.000071,44.09668737363772,12.456169443095908,71
2020-01-05 23:59:20.500083,44.10893151480973,12.459822484381178,71
2020-01-05 23:59:21.000095,44.12125097649846,12.463569973516265,71
2020-01-05 23:59:21.500107,44.13353047133157,12.467370884999243,71
2020-01-05 23:59:22.000119,44.14580873552846,12.471189325705387,71
2020-01-05 23:59:22.500131,44.15567345768004,12.472629333038686,71
2020-01-05 23:59:23.000143,44.16550180358201,12.474039760754259,71
2020-01-05 23:59:23.500155,44.173995851175064,12.474103648581274,71
2020-01-05 23:59:24.000167,44.18240212288623,12.474082234288494,71
2020-01-05 23:59:24.500179,44.19087522878033,12.474065374443878,71
2020-01-05 23:59:25.000190,44.19935085373993,12.474053192945078,71
2020-01-05 23:59:25.500202,44.20787918047115,12.474083876482402,71
2020-01-05 23:59:26.000215,44.21641262975153,12.474121843435267,71
2020-01-05 23:59:26.500226,44.22488351280229,12.474114419793777,71
2020-01-05 23:59:27.000238,44.233355031232016,12.474110905725672,71
2020-01-05 23:59:27.500250,44.241975016017214,12.474108275299153,71
2020-01-05 23:59:28.000262,44.2506064758119,12.47411026249175,71
2020-01-05 23:59:28.500274,44.259105313910304,12.474141503487754,71
2020-01-05 23:59:29.000286,44.26760371100501,12.474177844926922,71
2020-01-05 23:59:29.500297,44.2761660683194,12.474198816055132,71
2020-01-05 23:59:30.000310,44.28473425438629,12.47422325617691,71
2020-01-05 23:59:30.500322,44.293289340028885,12.474255285441238,71
2020-01-05 23:59:31.000333,44.30184583582637,12.474292156347303,71
2020-01-05 23:59:31.500345,44.31050357298444,12.474348987266456,71
2020-01-05 23:59:32.000357,44.31916963553819,12.47441174749572,71
2020-01-05 23:59:32.500369,44.32769682691342,12.474496849134486,71
2020-01-05 23:59:33.000381,44.33622348269489,12.47458698557699,71
2020-01-05 23:59:33.500393,44.344865561588286,12.474644924365595,71
2020-01-05 23:59:34.000405,44.35351685205448,12.47470533886449,71
2020-01-05 23:59:34.500417,44.36200526476316,12.474693861561493,71
2020-01-05 23:59:35.000429,44.37049281189969,12.4746858743132,71
2020-01-05 23:59:35.500440,44.379093859059644,12.474709933436039,71
2020-01-05 23:59:36.000453,44.38770394369409,12.474740594013491,71
2020-01-05 23:59:36.500464,44.39626973848336,12.47468074173929,71
2020-01-05 23:59:37.000476,44.4048365114807,12.47462418574443,71
2020-01-05 23:59:37.500488,44.41344857881598,12.474663574757141,71
2020-01-05 23:59:38.000500,44.422065206679214,12.474713739599093,71
2020-01-05 23:59:38.500512,44.43060621639208,12.474780149645031,71
2020-01-05 23:59:39.000524,44.43914766988554,12.474851479426086,71
2020-01-05 23:59:39.500536,44.447768853050874,12.474850946695705,71
2020-01-05 23:59:40.000548,44.45639691700419,12.474850250406059,71
2020-01-05 23:59:40.500560,44.46493396709751,12.474923546464499,71
2020-01-05 23:59:41.000571,44.473471220737,12.47500258271986,71
2020-01-05 23:59:41.500583,44.4820631771884,12.47498414059379,71
2020-01-05 23:59:42.000596,44.49066032672236,12.474963751409545,71
2020-01-05 23:59:42.500607,44.499254435988206,12.475038077172979,71
2020-01-05 23:59:43.000619,44.50785006506758,12.475118511289745,71
2020-01-05 23:59:43.500631,44.516451606775746,12.475118117602245,71
2020-01-05 23:59:44.000643,44.52505516185957,12.475116872523587,71
2020-01-05 23:59:44.500655,44.533575016480235,12.475126431896102,71
2020-01-05 23:59:45.000667,44.54209520156104,12.475140712129747,71
2020-01-05 23:59:45.500678,44.55067789624856,12.475202670816829,71
2020-01-05 23:59:46.000691,44.55926621574705,12.475272162997756,71
2020-01-05 23:59:46.500702,44.56786409533222,12.475235165193975,71
2020-01-05 23:59:47.000714,44.57646372131693,12.475201269058376,71
2020-01-05 23:59:47.500726,44.58497589996491,12.475263778368763,71
2020-01-05 23:59:48.000738,44.59348389961322,12.475336832812834,71
2020-01-05 23:59:48.500750,44.60207220085149,12.475302408940399,71
2020-01-05 23:59:49.000762,44.61066324425247,12.475271064074583,71
2020-01-05 23:59:49.500774,44.61924790850541,12.4752804085943,71
2020-01-05 23:59:50.000786,44.62783373658199,12.47529672927281,71
2020-01-05 23:59:50.500798,44.636484151296706,12.475408522324477,71
2020-01-05 23:59:51.000809,44.645137036751755,12.475526452703697,71
2020-01-05 23:59:51.500821,44.65369068353294,12.475519953469444,71
2020-01-05 23:59:52.000834,44.6622394907316,12.475509668866254,71
2020-01-05 23:59:52.500845,44.67074358722617,12.475550171688718,71
2020-01-05 23:59:53.000857,44.67924854475466,12.47559590059949,71
2020-01-05 23:59:53.500869,44.68783600767263,12.475569650260416,71
2020-01-05 23:59:54.000881,44.69643039356682,12.475543075646533,71
2020-01-05 23:59:54.500893,44.7050339555171,12.475557697485197,71
2020-01-05 23:59:55.000905,44.71363920339619,12.475577517509551,71
2020-01-05 23:59:55.500916,44.72221744420532,12.475616027927636,71
2020-01-05 23:59:56.000929,44.73079549016704,12.4756600721924,71
2020-01-05 23:59:56.500941,44.73936364663968,12.475721188434724,71
2020-01-05 23:59:57.000952,44.74793317668176,12.475787129144642,71
2020-01-05 23:59:57.500964,44.75653134937645,12.475791824460707,71
2020-01-05 23:59:58.000976,44.765132933547974,12.4757968934655,71
2020-01-05 23:59:58.500988,44.77368343097569,12.475778750379854,71
2020-01-05 23:59:59.001000,44.782234749369124,12.47576478304222,71
2020-01-05 23:59:59.501012,44.79078042601928,12.475863250473997,71
2020-01-06 00:00:00.001024,44.79932721238721,12.475973251058347,71
2020-01-06 00:00:00.501036,44.807903302145235,12.475995956520263,71
2020-01-06 00:00:01.001048,44.8164813139488,12.476022012101945,71
2020-01-06 00:00:01.501059,44.82508731330882,12.476003644280974,71
2020-01-06 00:00:02.001072,44.833694125628234,12.475989403880773,71
2020-01-06 00:00:02.501083,44.842267559674994,12.476018337846885,71
2020-01-06 00:00:03.001095,44.850842691488644,12.476051075005378,71
2020-01-06 00:00:03.501107,44.859426180908244,12.476045532709062,71
2020-01-06 00:00:04.001119,44.86801124216263,12.476044567788962,71
2020-01-06 00:00:04.501131,44.876554029622056,12.476053732392742,71
2020-01-06 00:00:05.001143,44.88509775085703,12.476067492712403,71
2020-01-06 00:00:05.501155,44.89369815862219,12.476116951712648,71
2020-01-06 00:00:06.001167,44.90230365472344,12.476173029546745,71
2020-01-06 00:00:06.501179,44.9108420646579,12.476260152554769,71
2020-01-06 00:00:07.001190,44.91938108215047,12.476352162738232,71
2020-01-06 00:00:07.501202,44.92799499882642,12.47632799078947,71
2020-01-06 00:00:08.001215,44.93661373672913,12.47630125094235,71
2020-01-06 00:00:08.501226,44.945169240062846,12.476305746596607,71
2020-01-06 00:00:09.001238,44.95372602778351,12.476314858879128,71
2020-01-06 00:00:09.501250,44.962289581988216,12.476343304393291,71
2020-01-06 00:00:10.001262,44.970853657337756,12.476377742244683,71
2020-01-06 00:00:10.501274,44.97941520555714,12.476440817743972,71
2020-01-06 00:00:11.001286,44.98797818291988,12.476508757491901,71
2020-01-06 00:00:11.501297,44.996516140026664,12.476525034839213,71
2020-01-06 00:00:12.001310,45.0050539897093,12.476542174999423,71
2020-01-06 00:00:12.501322,45.013653096552545,12.476585302556497,71
2020-01-06 00:00:13.001333,45.022254488940625,12.47663328297391,71
2020-01-06 00:00:13.501345,45.03087402875281,12.47660140309809,71
2020-01-06 00:00:14.001357,45.039496273050176,12.476568662139687,71
2020-01-06 00:00:14.501369,45.04803511896879,12.476628078021891,71
2020-01-06 00:00:15.001381,45.05657431229188,12.476693117117211,71
2020-01-06 00:00:15.501393,45.065196140440506,12.47667916518563,71
2020-01-06 00:00:16.001405,45.07382473722294,12.476664446930986,71
2020-01-06 00:00:16.501417,45.0823812313633,12.47668198647883,71
2020-01-06 00:00:17.001428,45.09093824877844,12.476704348037906,71
2020-01-06 00:00:17.501440,45.09951329410118,12.476791107254215,71
2020-01-06 00:00:18.001453,45.10809092434821,12.476886173506452,71
2020-01-06 00:00:18.501464,45.11664412778143,12.476840195754809,71
2020-01-06 00:00:19.001476,45.12519849413848,12.476796755530641,71
2020-01-06 00:00:19.501488,45.133785873029325,12.476831291788589,71
2020-01-06 00:00:20.001500,45.14237678724342,12.47687493531025,71
2020-01-06 00:00:20.501512,45.150929472654354,12.476911540367732,71
2020-01-06 00:00:21.001524,45.15948310968398,12.476952444817742,71
2020-01-06 00:00:21.501535,45.1681180274678,12.476982578984932,71
2020-01-06 00:00:22.001548,45.17675956508837,12.477016272283077,71
2020-01-06 00:00:22.501560,45.185298394941185,12.477047949411903,71
2020-01-06 00:00:23.001571,45.19383735059335,12.477083949862097,71
